日付,緯度,経度,日平均気温(℃)
2024-03-30,32.83433481269516,130.02409751074833,17.71
2024-03-31,32.83433481269516,130.02409751074833,17.95
2024-04-01,32.83433481269516,130.02409751074833,17.59
2024-04-02,32.83433481269516,130.02409751074833,16.8
2024-04-03,32.83433481269516,130.02409751074833,19.27
2024-04-04,32.83433481269516,130.02409751074833,16.44
2024-04-05,32.83433481269516,130.02409751074833,15.98
2024-04-06,32.83433481269516,130.02409751074833,15.55
2024-04-07,32.83433481269516,130.02409751074833,17.87
2024-04-08,32.83433481269516,130.02409751074833,17.2
2024-04-09,32.83433481269516,130.02409751074833,15.49
2024-04-10,32.83433481269516,130.02409751074833,15.02
2024-04-11,32.83433481269516,130.02409751074833,15.36
2024-04-12,32.83433481269516,130.02409751074833,17.77
2024-04-13,32.83433481269516,130.02409751074833,18.49
2024-04-14,32.83433481269516,130.02409751074833,19.71
2024-04-15,32.83433481269516,130.02409751074833,17.85
2024-04-16,32.83433481269516,130.02409751074833,18.66
2024-04-17,32.83433481269516,130.02409751074833,17.55
2024-04-18,32.83433481269516,130.02409751074833,18.46
2024-04-19,32.83433481269516,130.02409751074833,17.69
2024-04-20,32.83433481269516,130.02409751074833,17.46
2024-04-21,32.83433481269516,130.02409751074833,18.41
2024-04-22,32.83433481269516,130.02409751074833,17.75
2024-04-23,32.83433481269516,130.02409751074833,18.78
2024-04-24,32.83433481269516,130.02409751074833,18.28
2024-04-25,32.83433481269516,130.02409751074833,17.24
2024-04-26,32.83433481269516,130.02409751074833,17.63
2024-04-27,32.83433481269516,130.02409751074833,19.62
2024-04-28,32.83433481269516,130.02409751074833,21.9
2024-04-29,32.83433481269516,130.02409751074833,21.53
2024-04-30,32.83433481269516,130.02409751074833,19.94
2024-05-01,32.83433481269516,130.02409751074833,17.41
2024-05-02,32.83433481269516,130.02409751074833,16.91
2024-05-03,32.83433481269516,130.02409751074833,19.34
2024-05-04,32.83433481269516,130.02409751074833,21.63
2024-05-05,32.83433481269516,130.02409751074833,21.56
2024-05-06,32.83433481269516,130.02409751074833,20.21
2024-05-07,32.83433481269516,130.02409751074833,19.0
2024-05-08,32.83433481269516,130.02409751074833,16.37
2024-05-09,32.83433481269516,130.02409751074833,16.77
2024-05-10,32.83433481269516,130.02409751074833,18.63
2024-05-11,32.83433481269516,130.02409751074833,21.3
2024-05-12,32.83433481269516,130.02409751074833,19.53
2024-05-13,32.83433481269516,130.02409751074833,19.57
2024-05-14,32.83433481269516,130.02409751074833,19.13
2024-05-15,32.83433481269516,130.02409751074833,19.11
2024-05-16,32.83433481269516,130.02409751074833,18.53
2024-05-17,32.83433481269516,130.02409751074833,19.91
2024-05-18,32.83433481269516,130.02409751074833,20.54
2024-05-19,32.83433481269516,130.02409751074833,21.54
2024-05-20,32.83433481269516,130.02409751074833,21.04
2024-05-21,32.83433481269516,130.02409751074833,22.54
2024-05-22,32.83433481269516,130.02409751074833,21.5
2024-05-23,32.83433481269516,130.02409751074833,22.81
2024-05-24,32.83433481269516,130.02409751074833,22.82
2024-05-25,32.83433481269516,130.02409751074833,22.93
2024-05-26,32.83433481269516,130.02409751074833,23.5
2024-05-27,32.83433481269516,130.02409751074833,22.03
2024-05-28,32.83433481269516,130.02409751074833,18.46
2024-05-29,32.83433481269516,130.02409751074833,20.82
2024-05-30,32.83433481269516,130.02409751074833,21.1
2024-05-31,32.83433481269516,130.02409751074833,19.13
2024-06-01,32.83433481269516,130.02409751074833,20.22
2024-06-02,32.83433481269516,130.02409751074833,20.47
2024-06-03,32.83433481269516,130.02409751074833,20.76
2024-06-04,32.83433481269516,130.02409751074833,20.78
2024-06-05,32.83433481269516,130.02409751074833,21.34
2024-06-06,32.83433481269516,130.02409751074833,21.88
2024-06-07,32.83433481269516,130.02409751074833,22.94
2024-06-08,32.83433481269516,130.02409751074833,21.99
2024-06-09,32.83433481269516,130.02409751074833,22.39
2024-06-10,32.83433481269516,130.02409751074833,22.83
2024-06-11,32.83433481269516,130.02409751074833,23.39
2024-06-12,32.83433481269516,130.02409751074833,24.85
2024-06-13,32.83433481269516,130.02409751074833,25.92
2024-06-14,32.83433481269516,130.02409751074833,26.11
2024-06-15,32.83433481269516,130.02409751074833,26.12
2024-06-16,32.83433481269516,130.02409751074833,25.28
2024-06-17,32.83433481269516,130.02409751074833,23.21
2024-06-18,32.83433481269516,130.02409751074833,23.99
2024-06-19,32.83433481269516,130.02409751074833,24.31
2024-06-20,32.83433481269516,130.02409751074833,21.94
2024-06-21,32.83433481269516,130.02409751074833,25.11
2024-06-22,32.83433481269516,130.02409751074833,25.98
2024-06-23,32.83433481269516,130.02409751074833,25.61
2024-06-24,32.83433481269516,130.02409751074833,23.89
2024-06-25,32.83433481269516,130.02409751074833,23.43
2024-06-26,32.83433481269516,130.02409751074833,22.67
2024-06-27,32.83433481269516,130.02409751074833,23.28
2024-06-28,32.83433481269516,130.02409751074833,24.22
2024-06-29,32.83433481269516,130.02409751074833,25.2
2024-06-30,32.83433481269516,130.02409751074833,28.14
2024-07-01,32.83433481269516,130.02409751074833,25.88
2024-07-02,32.83433481269516,130.02409751074833,28.68
2024-07-03,32.83433481269516,130.02409751074833,29.26
2024-07-04,32.83433481269516,130.02409751074833,28.2
2024-07-05,32.83433481269516,130.02409751074833,28.24
2024-07-06,32.83433481269516,130.02409751074833,29.45
2024-07-07,32.83433481269516,130.02409751074833,29.62
2024-07-08,32.83433481269516,130.02409751074833,29.84
2024-07-09,32.83433481269516,130.02409751074833,29.71
2024-07-10,32.83433481269516,130.02409751074833,28.97
2024-07-11,32.83433481269516,130.02409751074833,25.66
2024-07-12,32.83433481269516,130.02409751074833,25.41
2024-07-13,32.83433481269516,130.02409751074833,25.95
2024-07-14,32.83433481269516,130.02409751074833,24.31
2024-07-15,32.83433481269516,130.02409751074833,24.76
2024-07-16,32.83433481269516,130.02409751074833,27.09
2024-07-17,32.83433481269516,130.02409751074833,28.43
2024-07-18,32.83433481269516,130.02409751074833,29.3
2024-07-19,32.83433481269516,130.02409751074833,30.37
2024-07-20,32.83433481269516,130.02409751074833,30.78
2024-07-21,32.83433481269516,130.02409751074833,30.31
2024-07-22,32.83433481269516,130.02409751074833,30.21
2024-07-23,32.83433481269516,130.02409751074833,30.6
2024-07-24,32.83433481269516,130.02409751074833,30.57
2024-07-25,32.83433481269516,130.02409751074833,30.21
2024-07-26,32.83433481269516,130.02409751074833,29.94
2024-07-27,32.83433481269516,130.02409751074833,30.73
2024-07-28,32.83433481269516,130.02409751074833,30.39
2024-07-29,32.83433481269516,130.02409751074833,29.98
2024-07-30,32.83433481269516,130.02409751074833,30.23
2024-07-31,32.83433481269516,130.02409751074833,30.5
2024-08-01,32.83433481269516,130.02409751074833,30.82
2024-08-02,32.83433481269516,130.02409751074833,31.01
2024-08-03,32.83433481269516,130.02409751074833,31.28
2024-08-04,32.83433481269516,130.02409751074833,32.0
2024-08-05,32.83433481269516,130.02409751074833,31.15
2024-08-06,32.83433481269516,130.02409751074833,30.83
2024-08-07,32.83433481269516,130.02409751074833,30.96
2024-08-08,32.83433481269516,130.02409751074833,31.34
2024-08-09,32.83433481269516,130.02409751074833,30.86
2024-08-10,32.83433481269516,130.02409751074833,30.89
2024-08-11,32.83433481269516,130.02409751074833,30.31
2024-08-12,32.83433481269516,130.02409751074833,29.86
2024-08-13,32.83433481269516,130.02409751074833,30.43
2024-08-14,32.83433481269516,130.02409751074833,29.5
2024-08-15,32.83433481269516,130.02409751074833,29.79
2024-08-16,32.83433481269516,130.02409751074833,30.49
2024-08-17,32.83433481269516,130.02409751074833,30.43
2024-08-18,32.83433481269516,130.02409751074833,30.35
2024-08-19,32.83433481269516,130.02409751074833,29.12
2024-08-20,32.83433481269516,130.02409751074833,30.72
2024-08-21,32.83433481269516,130.02409751074833,30.6
2024-08-22,32.83433481269516,130.02409751074833,30.55
2024-08-23,32.83433481269516,130.02409751074833,30.44
2024-08-24,32.83433481269516,130.02409751074833,30.04
2024-08-25,32.83433481269516,130.02409751074833,29.46
2024-08-26,32.83433481269516,130.02409751074833,30.33
2024-08-27,32.83433481269516,130.02409751074833,30.99
2024-08-28,32.83433481269516,130.02409751074833,29.05
2024-08-29,32.83433481269516,130.02409751074833,26.35
2024-08-30,32.83433481269516,130.02409751074833,26.67
2024-08-31,32.83433481269516,130.02409751074833,28.35
2024-09-01,32.83433481269516,130.02409751074833,27.04
2024-09-02,32.83433481269516,130.02409751074833,27.3
2024-09-03,32.83433481269516,130.02409751074833,27.87
2024-09-04,32.83433481269516,130.02409751074833,28.16
2024-09-05,32.83433481269516,130.02409751074833,28.32
2024-09-06,32.83433481269516,130.02409751074833,28.56
2024-09-07,32.83433481269516,130.02409751074833,28.83
2024-09-08,32.83433481269516,130.02409751074833,29.32
2024-09-09,32.83433481269516,130.02409751074833,30.08
2024-09-10,32.83433481269516,130.02409751074833,30.15
2024-09-11,32.83433481269516,130.02409751074833,30.39
2024-09-12,32.83433481269516,130.02409751074833,29.74
2024-09-13,32.83433481269516,130.02409751074833,29.85
2024-09-14,32.83433481269516,130.02409751074833,30.19
2024-09-15,32.83433481269516,130.02409751074833,31.21
2024-09-16,32.83433481269516,130.02409751074833,30.3
2024-09-17,32.83433481269516,130.02409751074833,30.29
2024-09-18,32.83433481269516,130.02409751074833,31.01
2024-09-19,32.83433481269516,130.02409751074833,31.45
2024-09-20,32.83433481269516,130.02409751074833,30.02
2024-09-21,32.83433481269516,130.02409751074833,29.01
2024-09-22,32.83433481269516,130.02409751074833,27.06
2024-09-23,32.83433481269516,130.02409751074833,25.26
2024-09-24,32.83433481269516,130.02409751074833,25.3
2024-09-25,32.83433481269516,130.02409751074833,26.06
2024-09-26,32.83433481269516,130.02409751074833,27.09
2024-09-27,32.83433481269516,130.02409751074833,26.9
2024-09-28,32.83433481269516,130.02409751074833,27.38
2024-09-29,32.83433481269516,130.02409751074833,26.91
2024-09-30,32.83433481269516,130.02409751074833,26.4
2024-10-01,32.83433481269516,130.02409751074833,25.86
2024-10-02,32.83433481269516,130.02409751074833,20.96
2024-10-03,32.83433481269516,130.02409751074833,21.5
2024-10-04,32.83433481269516,130.02409751074833,23.25
2024-10-05,32.83433481269516,130.02409751074833,24.02
2024-10-06,32.83433481269516,130.02409751074833,25.35
2024-10-07,32.83433481269516,130.02409751074833,22.59
2024-10-08,32.83433481269516,130.02409751074833,21.86
2024-10-09,32.83433481269516,130.02409751074833,22.16
2024-10-10,32.83433481269516,130.02409751074833,21.47
2024-10-11,32.83433481269516,130.02409751074833,21.66
2024-10-12,32.83433481269516,130.02409751074833,20.93
2024-10-13,32.83433481269516,130.02409751074833,21.4
2024-10-14,32.83433481269516,130.02409751074833,23.55
2024-10-15,32.83433481269516,130.02409751074833,24.24
2024-10-16,32.83433481269516,130.02409751074833,25.32
2024-10-17,32.83433481269516,130.02409751074833,24.39
2024-10-18,32.83433481269516,130.02409751074833,26.3
2024-10-19,32.83433481269516,130.02409751074833,24.48
2024-10-20,32.83433481269516,130.02409751074833,19.83
2024-10-21,32.83433481269516,130.02409751074833,23.34
2024-10-22,32.83433481269516,130.02409751074833,24.15
2024-10-23,32.83433481269516,130.02409751074833,20.77
2024-10-24,32.83433481269516,130.02409751074833,19.0
2024-10-25,32.83433481269516,130.02409751074833,21.34
2024-10-26,32.83433481269516,130.02409751074833,21.81
2024-10-27,32.83433481269516,130.02409751074833,22.37
2024-10-28,32.83433481269516,130.02409751074833,20.64
2024-10-29,32.83433481269516,130.02409751074833,20.6
2024-10-30,32.83433481269516,130.02409751074833,20.64
2024-10-31,32.83433481269516,130.02409751074833,19.46
2024-11-01,32.83433481269516,130.02409751074833,20.27
2024-11-02,32.83433481269516,130.02409751074833,22.29
2024-11-03,32.83433481269516,130.02409751074833,19.97
2024-11-04,32.83433481269516,130.02409751074833,18.96
2024-11-05,32.83433481269516,130.02409751074833,18.45
2024-11-06,32.83433481269516,130.02409751074833,15.7
2024-11-07,32.83433481269516,130.02409751074833,15.48
2024-11-08,32.83433481269516,130.02409751074833,16.76
2024-11-09,32.83433481269516,130.02409751074833,18.85
2024-11-10,32.83433481269516,130.02409751074833,18.5
2024-11-11,32.83433481269516,130.02409751074833,19.19
2024-11-12,32.83433481269516,130.02409751074833,18.0
2024-11-13,32.83433481269516,130.02409751074833,18.09
2024-11-14,32.83433481269516,130.02409751074833,18.82
2024-11-15,32.83433481269516,130.02409751074833,19.66
2024-11-16,32.83433481269516,130.02409751074833,19.66
2024-11-17,32.83433481269516,130.02409751074833,19.85
2024-11-18,32.83433481269516,130.02409751074833,15.47
2024-11-19,32.83433481269516,130.02409751074833,12.66
2024-11-20,32.83433481269516,130.02409751074833,13.91
2024-11-21,32.83433481269516,130.02409751074833,15.08
2024-11-22,32.83433481269516,130.02409751074833,14.03
2024-11-23,32.83433481269516,130.02409751074833,12.53
2024-11-24,32.83433481269516,130.02409751074833,12.22
2024-11-25,32.83433481269516,130.02409751074833,12.67
2024-11-26,32.83433481269516,130.02409751074833,14.5
2024-11-27,32.83433481269516,130.02409751074833,11.77
2024-11-28,32.83433481269516,130.02409751074833,10.52
2024-11-29,32.83433481269516,130.02409751074833,10.17
2024-11-30,32.83433481269516,130.02409751074833,11.33
2024-12-01,32.83433481269516,130.02409751074833,11.17
2024-12-02,32.83433481269516,130.02409751074833,13.65
2024-12-03,32.83433481269516,130.02409751074833,12.97
2024-12-04,32.83433481269516,130.02409751074833,10.26
2024-12-05,32.83433481269516,130.02409751074833,11.18
2024-12-06,32.83433481269516,130.02409751074833,11.64
2024-12-07,32.83433481269516,130.02409751074833,9.78
2024-12-08,32.83433481269516,130.02409751074833,7.97
2024-12-09,32.83433481269516,130.02409751074833,7.55
2024-12-10,32.83433481269516,130.02409751074833,8.91
2024-12-11,32.83433481269516,130.02409751074833,8.75
2024-12-12,32.83433481269516,130.02409751074833,9.64
2024-12-13,32.83433481269516,130.02409751074833,7.96
2024-12-14,32.83433481269516,130.02409751074833,7.84
2024-12-15,32.83433481269516,130.02409751074833,8.08
2024-12-16,32.83433481269516,130.02409751074833,8.75
2024-12-17,32.83433481269516,130.02409751074833,8.16
2024-12-18,32.83433481269516,130.02409751074833,7.53
2024-12-19,32.83433481269516,130.02409751074833,6.28
2024-12-20,32.83433481269516,130.02409751074833,6.99
2024-12-21,32.83433481269516,130.02409751074833,8.49
2024-12-22,32.83433481269516,130.02409751074833,6.01
2024-12-23,32.83433481269516,130.02409751074833,5.73
2024-12-24,32.83433481269516,130.02409751074833,7.39
2024-12-25,32.83433481269516,130.02409751074833,7.92
2024-12-26,32.83433481269516,130.02409751074833,10.13
2024-12-27,32.83433481269516,130.02409751074833,7.63
2024-12-28,32.83433481269516,130.02409751074833,6.41
2024-12-29,32.83433481269516,130.02409751074833,7.03
2024-12-30,32.83433481269516,130.02409751074833,9.26
2024-12-31,32.83433481269516,130.02409751074833,9.19
2025-01-01,32.83433481269516,130.02409751074833,6.15
2025-01-02,32.83433481269516,130.02409751074833,7.48
2025-01-03,32.83433481269516,130.02409751074833,5.74
2025-01-04,32.83433481269516,130.02409751074833,4.76
2025-01-05,32.83433481269516,130.02409751074833,6.48
2025-01-06,32.83433481269516,130.02409751074833,9.05
2025-01-07,32.83433481269516,130.02409751074833,5.75
2025-01-08,32.83433481269516,130.02409751074833,6.79
2025-01-09,32.83433481269516,130.02409751074833,4.18
2025-01-10,32.83433481269516,130.02409751074833,1.43
2025-01-11,32.83433481269516,130.02409751074833,3.85
2025-01-12,32.83433481269516,130.02409751074833,4.22
2025-01-13,32.83433481269516,130.02409751074833,5.95
2025-01-14,32.83433481269516,130.02409751074833,7.42
2025-01-15,32.83433481269516,130.02409751074833,6.19
2025-01-16,32.83433481269516,130.02409751074833,4.95
2025-01-17,32.83433481269516,130.02409751074833,6.67
2025-01-18,32.83433481269516,130.02409751074833,6.41
2025-01-19,32.83433481269516,130.02409751074833,7.92
2025-01-20,32.83433481269516,130.02409751074833,8.27
2025-01-21,32.83433481269516,130.02409751074833,7.96
2025-01-22,32.83433481269516,130.02409751074833,7.36
2025-01-23,32.83433481269516,130.02409751074833,8.78
2025-01-24,32.83433481269516,130.02409751074833,9.84
2025-01-25,32.83433481269516,130.02409751074833,9.58
2025-01-26,32.83433481269516,130.02409751074833,8.67
2025-01-27,32.83433481269516,130.02409751074833,7.2
2025-01-28,32.83433481269516,130.02409751074833,4.79
2025-01-29,32.83433481269516,130.02409751074833,5.24
2025-01-30,32.83433481269516,130.02409751074833,4.33
2025-01-31,32.83433481269516,130.02409751074833,6.05
2025-02-01,32.83433481269516,130.02409751074833,8.39
2025-02-02,32.83433481269516,130.02409751074833,9.44
2025-02-03,32.83433481269516,130.02409751074833,6.57
2025-02-04,32.83433481269516,130.02409751074833,1.42
2025-02-05,32.83433481269516,130.02409751074833,1.98
2025-02-06,32.83433481269516,130.02409751074833,2.63
2025-02-07,32.83433481269516,130.02409751074833,1.86
2025-02-08,32.83433481269516,130.02409751074833,1.41
2025-02-09,32.83433481269516,130.02409751074833,2.3
2025-02-10,32.83433481269516,130.02409751074833,4.5
2025-02-11,32.83433481269516,130.02409751074833,4.56
2025-02-12,32.83433481269516,130.02409751074833,9.94
2025-02-13,32.83433481269516,130.02409751074833,5.6
2025-02-14,32.83433481269516,130.02409751074833,5.68
2025-02-15,32.83433481269516,130.02409751074833,7.24
2025-02-16,32.83433481269516,130.02409751074833,8.83
2025-02-17,32.83433481269516,130.02409751074833,7.26
2025-02-18,32.83433481269516,130.02409751074833,5.01
2025-02-19,32.83433481269516,130.02409751074833,4.57
2025-02-20,32.83433481269516,130.02409751074833,4.12
2025-02-21,32.83433481269516,130.02409751074833,4.49
2025-02-22,32.83433481269516,130.02409751074833,3.16
2025-02-23,32.83433481269516,130.02409751074833,3.21
2025-02-24,32.83433481269516,130.02409751074833,3.16
2025-02-25,32.83433481269516,130.02409751074833,5.71
2025-02-26,32.83433481269516,130.02409751074833,8.75
2025-02-27,32.83433481269516,130.02409751074833,8.46
2025-02-28,32.83433481269516,130.02409751074833,11.54
2025-03-01,32.83433481269516,130.02409751074833,14.63
2025-03-02,32.83433481269516,130.02409751074833,18.7
2025-03-03,32.83433481269516,130.02409751074833,13.05
2025-03-04,32.83433481269516,130.02409751074833,9.57
2025-03-05,32.83433481269516,130.02409751074833,10.41
2025-03-06,32.83433481269516,130.02409751074833,8.32
2025-03-07,32.83433481269516,130.02409751074833,7.99
2025-03-08,32.83433481269516,130.02409751074833,8.35
2025-03-09,32.83433481269516,130.02409751074833,9.13
2025-03-10,32.83433481269516,130.02409751074833,10.15
2025-03-11,32.83433481269516,130.02409751074833,13.02
2025-03-12,32.83433481269516,130.02409751074833,13.55
2025-03-13,32.83433481269516,130.02409751074833,12.83
2025-03-14,32.83433481269516,130.02409751074833,14.09
2025-03-15,32.83433481269516,130.02409751074833,10.44
2025-03-16,32.83433481269516,130.02409751074833,9.0
2025-03-17,32.83433481269516,130.02409751074833,6.02
2025-03-18,32.83433481269516,130.02409751074833,5.2
2025-03-19,32.83433481269516,130.02409751074833,5.7
2025-03-20,32.83433481269516,130.02409751074833,8.72
2025-03-21,32.83433481269516,130.02409751074833,13.32
2025-03-22,32.83433481269516,130.02409751074833,15.62
2025-03-23,32.83433481269516,130.02409751074833,15.88
2025-03-24,32.83433481269516,130.02409751074833,17.23
2025-03-25,32.83433481269516,130.02409751074833,18.27
2025-03-26,32.83433481269516,130.02409751074833,20.05
2025-03-27,32.83433481269516,130.02409751074833,19.84
2025-03-28,32.83433481269516,130.02409751074833,13.18
2025-03-29,32.83433481269516,130.02409751074833,11.02
2025-03-30,32.83433481269516,130.02409751074833,7.53
2025-03-31,32.83433481269516,130.02409751074833,8.02
2025-04-01,32.83433481269516,130.02409751074833,9.94
2025-04-02,32.83433481269516,130.02409751074833,12.42
2025-04-03,32.83433481269516,130.02409751074833,11.38
2025-04-04,32.83433481269516,130.02409751074833,11.25
2025-04-05,32.83433481269516,130.02409751074833,14.05
2025-04-06,32.83433481269516,130.02409751074833,13.75
2025-04-07,32.83433481269516,130.02409751074833,13.61
2025-04-08,32.83433481269516,130.02409751074833,16.31
2025-04-09,32.83433481269516,130.02409751074833,17.2
2025-04-10,32.83433481269516,130.02409751074833,17.93
2025-04-11,32.83433481269516,130.02409751074833,15.75
2025-04-12,32.83433481269516,130.02409751074833,15.21
2025-04-13,32.83433481269516,130.02409751074833,13.11
2025-04-14,32.83433481269516,130.02409751074833,13.28
2025-04-15,32.83433481269516,130.02409751074833,11.79
2025-04-16,32.83433481269516,130.02409751074833,15.75
2025-04-17,32.83433481269516,130.02409751074833,19.72
2025-04-18,32.83433481269516,130.02409751074833,20.45
2025-04-19,32.83433481269516,130.02409751074833,20.28
2025-04-20,32.83433481269516,130.02409751074833,19.39
2025-04-21,32.83433481269516,130.02409751074833,20.43
2025-04-22,32.83433481269516,130.02409751074833,19.26
2025-04-23,32.83433481269516,130.02409751074833,16.98
2025-04-24,32.83433481269516,130.02409751074833,16.58
2025-04-25,32.83433481269516,130.02409751074833,16.59
2025-04-26,32.83433481269516,130.02409751074833,15.81
2025-04-27,32.83433481269516,130.02409751074833,18.42
2025-04-28,32.83433481269516,130.02409751074833,16.53
2025-04-29,32.83433481269516,130.02409751074833,16.52
2025-04-30,32.83433481269516,130.02409751074833,17.46
2025-05-01,32.83433481269516,130.02409751074833,19.13
2025-05-02,32.83433481269516,130.02409751074833,16.85
2025-05-03,32.83433481269516,130.02409751074833,18.04
2025-05-04,32.83433481269516,130.02409751074833,17.39
2025-05-05,32.83433481269516,130.02409751074833,16.77
2025-05-06,32.83433481269516,130.02409751074833,16.72
2025-05-07,32.83433481269516,130.02409751074833,17.6
2025-05-08,32.83433481269516,130.02409751074833,18.57
2025-05-09,32.83433481269516,130.02409751074833,19.35
2025-05-10,32.83433481269516,130.02409751074833,18.64
2025-05-11,32.83433481269516,130.02409751074833,16.2
2025-05-12,32.83433481269516,130.02409751074833,17.87
2025-05-13,32.83433481269516,130.02409751074833,18.4
2025-05-14,32.83433481269516,130.02409751074833,20.21
2025-05-15,32.83433481269516,130.02409751074833,22.01
2025-05-16,32.83433481269516,130.02409751074833,22.6
2025-05-17,32.83433481269516,130.02409751074833,21.87
2025-05-18,32.83433481269516,130.02409751074833,19.9
2025-05-19,32.83433481269516,130.02409751074833,21.27
2025-05-20,32.83433481269516,130.02409751074833,23.99
2025-05-21,32.83433481269516,130.02409751074833,22.5
2025-05-22,32.83433481269516,130.02409751074833,21.29
2025-05-23,32.83433481269516,130.02409751074833,21.44
2025-05-24,32.83433481269516,130.02409751074833,20.36
2025-05-25,32.83433481269516,130.02409751074833,17.85
2025-05-26,32.83433481269516,130.02409751074833,18.58
2025-05-27,32.83433481269516,130.02409751074833,19.92
2025-05-28,32.83433481269516,130.02409751074833,20.78
2025-05-29,32.83433481269516,130.02409751074833,20.95
2025-05-30,32.83433481269516,130.02409751074833,20.01
2025-05-31,32.83433481269516,130.02409751074833,20.75
2025-06-01,32.83433481269516,130.02409751074833,21.15
2025-06-02,32.83433481269516,130.02409751074833,19.4
2025-06-03,32.83433481269516,130.02409751074833,20.52
2025-06-04,32.83433481269516,130.02409751074833,21.71
2025-06-05,32.83433481269516,130.02409751074833,21.5
2025-06-06,32.83433481269516,130.02409751074833,21.93
2025-06-07,32.83433481269516,130.02409751074833,23.09
2025-06-08,32.83433481269516,130.02409751074833,22.21
2025-06-09,32.83433481269516,130.02409751074833,21.37
2025-06-10,32.83433481269516,130.02409751074833,23.31
2025-06-11,32.83433481269516,130.02409751074833,21.96
2025-06-12,32.83433481269516,130.02409751074833,21.61
2025-06-13,32.83433481269516,130.02409751074833,25.42
2025-06-14,32.83433481269516,130.02409751074833,25.84
2025-06-15,32.83433481269516,130.02409751074833,24.9
2025-06-16,32.83433481269516,130.02409751074833,26.28
2025-06-17,32.83433481269516,130.02409751074833,25.97
2025-06-18,32.83433481269516,130.02409751074833,26.51
2025-06-19,32.83433481269516,130.02409751074833,26.74
2025-06-20,32.83433481269516,130.02409751074833,27.42
2025-06-21,32.83433481269516,130.02409751074833,28.26
2025-06-22,32.83433481269516,130.02409751074833,27.0
2025-06-23,32.83433481269516,130.02409751074833,25.12
2025-06-24,32.83433481269516,130.02409751074833,25.53
2025-06-25,32.83433481269516,130.02409751074833,26.2
2025-06-26,32.83433481269516,130.02409751074833,25.51
2025-06-27,32.83433481269516,130.02409751074833,27.17
2025-06-28,32.83433481269516,130.02409751074833,27.94
2025-06-29,32.83433481269516,130.02409751074833,28.29
2025-06-30,32.83433481269516,130.02409751074833,28.59
2025-07-01,32.83433481269516,130.02409751074833,29.26
2025-07-02,32.83433481269516,130.02409751074833,29.35
2025-07-03,32.83433481269516,130.02409751074833,29.57
2025-07-04,32.83433481269516,130.02409751074833,29.54
2025-07-05,32.83433481269516,130.02409751074833,29.43
2025-07-06,32.83433481269516,130.02409751074833,29.61
2025-07-07,32.83433481269516,130.02409751074833,29.47
2025-07-08,32.83433481269516,130.02409751074833,29.67
2025-07-09,32.83433481269516,130.02409751074833,29.02
2025-07-10,32.83433481269516,130.02409751074833,29.34
2025-07-11,32.83433481269516,130.02409751074833,29.25
2025-07-12,32.83433481269516,130.02409751074833,29.12
2025-07-13,32.83433481269516,130.02409751074833,29.02
2025-07-14,32.83433481269516,130.02409751074833,26.52
2025-07-15,32.83433481269516,130.02409751074833,27.17
2025-07-16,32.83433481269516,130.02409751074833,28.09
2025-07-17,32.83433481269516,130.02409751074833,29.57
2025-07-18,32.83433481269516,130.02409751074833,26.27
2025-07-19,32.83433481269516,130.02409751074833,28.54
2025-07-20,32.83433481269516,130.02409751074833,29.28
2025-07-21,32.83433481269516,130.02409751074833,29.87
2025-07-22,32.83433481269516,130.02409751074833,30.04
2025-07-23,32.83433481269516,130.02409751074833,30.14
2025-07-24,32.83433481269516,130.02409751074833,30.86
2025-07-25,32.83433481269516,130.02409751074833,31.42
2025-07-26,32.83433481269516,130.02409751074833,31.17
2025-07-27,32.83433481269516,130.02409751074833,31.04
2025-07-28,32.83433481269516,130.02409751074833,30.52
2025-07-29,32.83433481269516,130.02409751074833,30.1
2025-07-30,32.83433481269516,130.02409751074833,29.83
2025-07-31,32.83433481269516,130.02409751074833,30.33
2025-08-01,32.83433481269516,130.02409751074833,30.23
2025-08-02,32.83433481269516,130.02409751074833,29.72
2025-08-03,32.83433481269516,130.02409751074833,29.82
2025-08-04,32.83433481269516,130.02409751074833,29.49
2025-08-05,32.83433481269516,130.02409751074833,30.14
2025-08-06,32.83433481269516,130.02409751074833,30.33
2025-08-07,32.83433481269516,130.02409751074833,28.97
2025-08-08,32.83433481269516,130.02409751074833,27.31
2025-08-09,32.83433481269516,130.02409751074833,27.91
2025-08-10,32.83433481269516,130.02409751074833,28.92
2025-08-11,32.83433481269516,130.02409751074833,27.6
2025-08-12,32.83433481269516,130.02409751074833,29.63
2025-08-13,32.83433481269516,130.02409751074833,29.5
2025-08-14,32.83433481269516,130.02409751074833,29.38
2025-08-15,32.83433481269516,130.02409751074833,30.2
2025-08-16,32.83433481269516,130.02409751074833,30.02
2025-08-17,32.83433481269516,130.02409751074833,29.33
2025-08-18,32.83433481269516,130.02409751074833,29.35
2025-08-19,32.83433481269516,130.02409751074833,29.63
2025-08-20,32.83433481269516,130.02409751074833,28.9
2025-08-21,32.83433481269516,130.02409751074833,29.39
2025-08-22,32.83433481269516,130.02409751074833,29.16
2025-08-23,32.83433481269516,130.02409751074833,29.53
2025-08-24,32.83433481269516,130.02409751074833,29.56
2025-08-25,32.83433481269516,130.02409751074833,29.75
2025-08-26,32.83433481269516,130.02409751074833,29.18
2025-08-27,32.83433481269516,130.02409751074833,28.9
2025-08-28,32.83433481269516,130.02409751074833,29.19
